Page ID,Title,URL,Provincie,PLACE_ID,NAME_FOUND,FORMATTED_ADDRESS,TYPES,BUSINESS_STATUS,OPEN_NOW,OPENING_HOURS_TEXT,MON,TUE,WED,THU,FRI,SAT,SUN,CAN_VISIT,API_STATUS,ERROR_MESSAGE,QUERY_USED,SOURCE
292,Kasteel van Habay-la-Neuve,https://kastelenbelgie.be/nl/kasteel-van-habay-la-neuve-habay-la-neuve/,Henegouwen,ChIJP5Wlxj2j6kcRXCfz__eOG7M,Château du Pont D'oye,"Rue du Pont d'Oye 1, 6720 Habay","establishment,lodging,point_of_interest",OPERATIONAL,TRUE,maandag: 07:30–21:00 | dinsdag: 07:30–21:00 | woensdag: 07:30–21:00 | donderdag: 07:30–21:00 | vrijdag: 07:30–21:00 | zaterdag: 07:30–21:00 | zondag: 07:30–21:00,07:30–21:00,07:30–21:00,07:30–21:00,07:30–21:00,07:30–21:00,07:30–21:00,07:30–21:00,yes,OK,,"Kasteel van Habay-la-Neuve, Henegouwen, België",GOOGLE_PLACES
291,Burchtruine van Montquintin,https://kastelenbelgie.be/nl/burchtruine-van-montquintin-montquintin-dampicourt/,Henegouwen,ChIJD0JVvF7r6kcRbJy6i_EPSQs,Burchtruïne van Montquintin,"Rue du Château-Fort, 6767 Rouvroy","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Burchtruine van Montquintin, Henegouwen, België",GOOGLE_PLACES
290,Kasteel van haversin,https://kastelenbelgie.be/nl/kasteel-van-haversin-serinchamps/,Henegouwen,ChIJifTVUgq2wUcRGQW87BE9KK0,Château Jaune,"Rue de BARVAUX 179, 5590 Ciney","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van haversin, Henegouwen, België",GOOGLE_PLACES
289,Kasteel van skeuvre,https://kastelenbelgie.be/nl/kasteel-van-skeuvre-natoye/,Waals-Brabant,ChIJT4DWz0a6wUcR7-9rsiwTdvQ,Château de Skeuvre,"Rue de Skeuvre 16, 5360 Hamois","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van skeuvre, Waals-Brabant, België",GOOGLE_PLACES
288,Chateau de la tournette,https://kastelenbelgie.be/nl/chateau-de-la-tournette-nijvel/,Luxemburg,ChIJ25ScY5TMw0cRtSzt8yWgXRo,Golf Château de la Tournette,"Chem. de Baudemont 21, 1400 Nivelles","establishment,food,point_of_interest,restaurant",OPERATIONAL,TRUE,maandag: 08:00–22:00 | dinsdag: 08:00–22:00 | woensdag: 08:00–22:00 | donderdag: 08:00–22:00 | vrijdag: 08:00–22:00 | zaterdag: 08:00–22:00 | zondag: 08:00–22:00,08:00–22:00,08:00–22:00,08:00–22:00,08:00–22:00,08:00–22:00,08:00–22:00,08:00–22:00,yes,OK,,"Chateau de la tournette, Luxemburg, België",GOOGLE_PLACES
287,Kasteel van longchamps,https://kastelenbelgie.be/nl/kasteel-van-longchamps-longchamps-bertogne/,Henegouwen,ChIJA4xgFf4EwUcRGiBEYIrWsMM,Borgworm,"Rue Edmond de Selys-Longchamps 112, 4300 Waremme","establishment,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van longchamps, Henegouwen, België",GOOGLE_PLACES
286,Koninklijk kasteel van ciergnon,https://kastelenbelgie.be/nl/koninklijk-kasteel-van-ciergnon-houyet/,Waals-Brabant,ChIJBXDvtQXJwUcRqSnUb1uNav4,Château royal de Ciergnon,5560 Houyet,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Koninklijk kasteel van ciergnon, Waals-Brabant, België",GOOGLE_PLACES
285,Kasteel baelen,https://kastelenbelgie.be/nl/kasteel-baelen-hendrik-kapelle/,Luxemburg,ChIJOdXyQNXgwEcRDHF0-baIwW0,Alden Biesen,"Hoeselt BE, Kasteelstraat 6, 3740","establishment,park,point_of_interest",OPERATIONAL,FALSE,maandag: 09:30–17:30 | dinsdag: 09:30–17:30 | woensdag: 09:30–17:30 | donderdag: 09:30–17:30 | vrijdag: 09:30–17:30 | zaterdag: 09:30–17:30 | zondag: 09:30–17:30,09:30–17:30,09:30–17:30,09:30–17:30,09:30–17:30,09:30–17:30,09:30–17:30,09:30–17:30,yes,OK,,"Kasteel baelen, Luxemburg, België",GOOGLE_PLACES
284,Kastelen waals brabant,https://kastelenbelgie.be/nl/kastelen-waals-brabant/,Waals-Brabant,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
283,Chateau le duc,https://kastelenbelgie.be/nl/chateau-le-duc-ucimont/,Waals-Brabant,ChIJC5UB4C556kcRxiMGTruaMpM,Château le Duc,6833 Bouillon,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Chateau le duc, Waals-Brabant, België",GOOGLE_PLACES
282,Kasteel brunsode,https://kastelenbelgie.be/nl/kasteel-brunsode-tilff/,Henegouwen,ChIJJcUkepP3wEcRj3ftiGkCRII,Chateau Brunsode - Château de Tilff,"Dom. Brunsode 2, 4130 Esneux","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel brunsode, Henegouwen, België",GOOGLE_PLACES
281,Kasteel van schoonhoven,https://kastelenbelgie.be/nl/kasteel-van-schoonhoven-te-aarschot/,Waals-Brabant,ChIJ995Gj0RDwUcRVYwcN6nkCa4,Kasteel van Schoonhoven,"Diestsesteenweg 10, 3200 Aarschot","establishment,point_of_interest",CLOSED_PERMANENTLY,,,,,,,,,,yes,OK,,"Kasteel van schoonhoven, Waals-Brabant, België",GOOGLE_PLACES
280,Kasteel van spontin,https://kastelenbelgie.be/nl/kasteel-van-spontin-spontin/,Henegouwen,ChIJOYuZqgK8wUcR-yyi8PVubKI,Kasteel van Spontin,"Chau. de Dinant 8, 5530 Yvoir","establishment,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van spontin, Henegouwen, België",GOOGLE_PLACES
279,Kasteel casier,https://kastelenbelgie.be/nl/kasteel-casier-waregem/,Henegouwen,ChIJ_-tFGQAVw0cRAS-iecBVypc,Kasteel Casier Nokere,9771 Kruisem,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel casier, Henegouwen, België",GOOGLE_PLACES
278,Kasteel ter elst,https://kastelenbelgie.be/nl/kasteel-ter-elst-duffel/,Luxemburg,ChIJ3UWoU3nlw0cRfGxIRkd0ncc,Kasteelruïne Ter Elst,"Norbertijnerlei 26, 2570 Duffel","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel ter elst, Luxemburg, België",GOOGLE_PLACES
277,Kasteel van melveren,https://kastelenbelgie.be/nl/kasteel-van-melveren-sint-truiden/,Waals-Brabant,ChIJjYuuHEMXwUcRur2x8o2XLEw,Kasteel van Melveren,"Sint-Godfriedstraat 15/17, 3800 Sint-Truiden","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van melveren, Waals-Brabant, België",GOOGLE_PLACES
276,Kasteel edelhof,https://kastelenbelgie.be/nl/kasteel-edelhof-munsterbilzen/,Waals-Brabant,ChIJB5NaqwfewEcRSIAR13FU7pg,Kasteel Edelhof,"Leroyplein 2, 3740 Bilzen-Hoeselt","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel edelhof, Waals-Brabant, België",GOOGLE_PLACES
275,Hof van roosendael,https://kastelenbelgie.be/nl/hof-van-roosendael-merksem/,Antwerpen,ChIJSZT9Dx_3w0cRTBHhG-3fz8k,Hof van Roosendael,"Terlindenhofstraat 320, 2170 Antwerpen","establishment,point_of_interest",OPERATIONAL,FALSE,maandag: 16:00–18:30 | dinsdag: Gesloten | woensdag: 14:00–17:00 | donderdag: Gesloten | vrijdag: Gesloten | zaterdag: Gesloten | zondag: Gesloten,16:00–18:30,Gesloten,14:00–17:00,Gesloten,Gesloten,Gesloten,Gesloten,yes,OK,,"Hof van roosendael, Antwerpen, België",GOOGLE_PLACES
274,Kasteel van westmalle,https://kastelenbelgie.be/nl/kasteel-van-westmalle-westmalle/,Antwerpen,ChIJad8TfXCqxkcR7nopA7iOv-Y,Kasteel van Westmalle,"Kapselstraat, 2390 Malle","establishment,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van westmalle, Antwerpen, België",GOOGLE_PLACES
273,De beukenhof,https://kastelenbelgie.be/nl/de-beukenhof-kapellen/,Antwerpen,ChIJw_vwHcsJxEcRmrOVCYRxiFs,Woonzorgcentrum Hof De Beuken - Zorgbedrijf Antwerpen,"Geestenspoor 73, 2180 Antwerpen","establishment,health,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"De beukenhof, Antwerpen, België",GOOGLE_PLACES
272,Rood kasteel,https://kastelenbelgie.be/nl/rood-kasteel-guigoven/,Antwerpen,ChIJO-nq3fX2w0cRBavEBrxq_f8,Het Steen,"Het Steen, Steenplein 1, 2000 Antwerpen","establishment,museum,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 10:00–18:00 | dinsdag: 10:00–18:00 | woensdag: 10:00–18:00 | donderdag: 10:00–18:00 | vrijdag: 10:00–18:00 | zaterdag: 10:00–18:00 | zondag: 10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,yes,OK,,"Rood kasteel, Antwerpen, België",GOOGLE_PLACES
271,Rentmeesterij van alden biesen,https://kastelenbelgie.be/nl/rentmeesterij-van-alden-biesen-te-diepenbeek/,Limburg,ChIJnzK6Q9XgwEcRkZMCFm94_2M,Martin's Rentmeesterij,"Kasteelstraat 2, 3740 Bilzen-Hoeselt","establishment,lodging,point_of_interest",OPERATIONAL,TRUE,maandag: 24 uur geopend | dinsdag: 24 uur geopend | woensdag: 24 uur geopend | donderdag: 24 uur geopend | vrijdag: 24 uur geopend | zaterdag: 24 uur geopend | zondag: 24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,yes,OK,,"Rentmeesterij van alden biesen, Limburg, België",GOOGLE_PLACES
270,Kasteel roos,https://kastelenbelgie.be/nl/kasteel-roos-waasmunster/,Antwerpen,ChIJH1PD-_-Pw0cRtwsCDafGuWc,Roos,"Neerstraat 135, 9250 Waasmunster","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel roos, Antwerpen, België",GOOGLE_PLACES
269,Kasteel grevenbroek,https://kastelenbelgie.be/nl/kasteel-grevenbroek-achel/,Limburg,ChIJW53eewDVxkcRgwcD-N1sI3I,Kasteel Genenbroek,"Catharinadal 3, 3930 Hamont-Achel","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel grevenbroek, Limburg, België",GOOGLE_PLACES
268,Het grafelijk slot van male,https://kastelenbelgie.be/nl/het-grafelijk-slot-van-male-sint-kruis/,West-Vlaanderen,ChIJc1d4WwBbw0cR4MwsRr5f7Jc,Maele Castle,"Pelderijnstraat 14, 8310 Brugge","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Het grafelijk slot van male, West-Vlaanderen, België",GOOGLE_PLACES
267,Kasteel van Deulin,https://kastelenbelgie.be/nl/kasteel-van-deulin-deulin-fronville/,Luxemburg,ChIJs2ZvqPdLwEcR6IS02m_KtoE,Kasteel van Deulin,"Rue du Château 4, 6990 Hotton","establishment,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Deulin, Luxemburg, België",GOOGLE_PLACES
266,Kasteel doverschie,https://kastelenbelgie.be/nl/kasteel-doverschie-te-grimbergen/,Namen,ChIJg9QUwdLpw0cRGCeHnerZFVo,Kasteel d'Overschie,"Vorststraat 18, 1850 Grimbergen","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel doverschie, Namen, België",GOOGLE_PLACES
265,Kasteel groenveld,https://kastelenbelgie.be/nl/kasteel-groenveld-te-grimbergen/,Namen,ChIJwc10kplqxkcRP-sJqEUE58o,Kasteel Groeneveld,"Groeneveld 2, 3744 ML Baarn, Nederland","establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: Gesloten | dinsdag: 11:00–17:00 | woensdag: 11:00–17:00 | donderdag: 11:00–17:00 | vrijdag: 11:00–17:00 | zaterdag: 11:00–17:00 | zondag: 11:00–17:00,Gesloten,11:00–17:00,11:00–17:00,11:00–17:00,11:00–17:00,11:00–17:00,11:00–17:00,yes,OK,,"Kasteel groenveld, Namen, België",GOOGLE_PLACES
264,Kasteel carolinaberg,https://kastelenbelgie.be/nl/kasteel-carolinaberg-stokkem/,Limburg,ChIJo0r7hOjFwEcRNj1lb2ebCsA,Kasteel Carolinaberg,"Steenkuilstraat 70, 3650 Dilsen-Stokkem","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel carolinaberg, Limburg, België",GOOGLE_PLACES
263,Kasteel de motte groot gelmen,https://kastelenbelgie.be/nl/kasteel-de-motte-groot-gelmen-bij-sint-truiden/,Limburg,ChIJZVEeXLwbwUcRxomuy0T0g-s,Château de la Motte,"Mettekovenstraat 4, 3800 Sint-Truiden","establishment,food,lodging,point_of_interest,restaurant",OPERATIONAL,TRUE,maandag: Gesloten | dinsdag: Gesloten | woensdag: 11:00–21:00 | donderdag: 11:00–21:00 | vrijdag: 11:00–21:00 | zaterdag: 11:00–21:00 | zondag: 11:00–21:00,Gesloten,Gesloten,11:00–21:00,11:00–21:00,11:00–21:00,11:00–21:00,11:00–21:00,yes,OK,,"Kasteel de motte groot gelmen, Limburg, België",GOOGLE_PLACES
262,Kasteel van hermalle sous huy,https://kastelenbelgie.be/nl/kasteel-van-hermalle-sous-huy-hermalle-sous-huy-engis/,Luik,ChIJi_U_v2AAwUcR2b2LplIljfw,Kasteel van Jehay,"Rue du Parc 1, 4540 Amay","establishment,museum,park,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 11:00–18:00 | dinsdag: 11:00–18:00 | woensdag: 11:00–18:00 | donderdag: 11:00–18:00 | vrijdag: 11:00–18:00 | zaterdag: 11:00–18:00 | zondag: 11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,yes,OK,,"Kasteel van hermalle sous huy, Luik, België",GOOGLE_PLACES
261,Citadel van hoei,https://kastelenbelgie.be/nl/citadel-van-hoei-hoei/,Luik,ChIJh4U1JXSpwUcRnqq49DUH1H0,Fort van Hoei,"Chau. de Napoléon, 4500 Huy","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 13:30–18:00 | dinsdag: 10:30–18:00 | woensdag: 10:30–18:00 | donderdag: 10:30–18:00 | vrijdag: 10:30–18:00 | zaterdag: 10:30–18:00 | zondag: 10:30–18:00,13:30–18:00,10:30–18:00,10:30–18:00,10:30–18:00,10:30–18:00,10:30–18:00,10:30–18:00,yes,OK,,"Citadel van hoei, Luik, België",GOOGLE_PLACES
260,Kastelen in West-Vlaanderen,https://kastelenbelgie.be/nl/kastelen-west-vlaanderen/,West-Vlaanderen,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
259,Kasteel van neigem,https://kastelenbelgie.be/nl/kasteel-van-neigem-meerbeke/,Vlaams-Brabant,ChIJF233Blm6w0cR1CFGRO2sPMo,Kasteel van Neigem,"Halsesteenweg 357, 9403 Ninove","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van neigem, Vlaams-Brabant, België",GOOGLE_PLACES
258,Kasteel borghoven,https://kastelenbelgie.be/nl/kasteel-borghoven-piringen-bij-tongeren/,Vlaams-Brabant,ChIJr9cGtgniwEcR6Y0Ja55TPOA,Kasteel Borghof,"Tomstraat 103, 3700 Tongeren-Borgloon","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel borghoven, Vlaams-Brabant, België",GOOGLE_PLACES
257,Kasteel meerlenhof,https://kastelenbelgie.be/nl/kasteel-meerlenhof-hoboken/,Antwerpen,ChIJT4zTz-Lzw0cRNt_yod5dlco,Kasteel Meerlenhof,"Meerlenhoflaan 2660, 2660 Antwerpen","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel meerlenhof, Antwerpen, België",GOOGLE_PLACES
256,Kasteel van voorde,https://kastelenbelgie.be/nl/kasteel-van-voorde-voorde/,Antwerpen,ChIJ_cANu1Okw0cRvCtWGGWOCsM,Kasteel van Voorde,"Sint-Marcellusstraat 9A, 9400 Ninove","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van voorde, Antwerpen, België",GOOGLE_PLACES
255,Kasteel hof ter saksen,https://kastelenbelgie.be/nl/kasteel-hof-ter-saksen-beveren-waas/,Antwerpen,ChIJ2dYIno6Lw0cRhVh8CXt3UJY,Hof ter Saksen,"Hof ter Saksendreef 2, 9120 Beveren-Kruibeke-Zwijndrecht","establishment,point_of_interest",OPERATIONAL,TRUE,maandag: 09:00–20:00 | dinsdag: 09:00–20:00 | woensdag: 09:00–20:00 | donderdag: 09:00–20:00 | vrijdag: 09:00–20:00 | zaterdag: 09:00–20:00 | zondag: 09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,yes,OK,,"Kasteel hof ter saksen, Antwerpen, België",GOOGLE_PLACES
254,Kasteel cortewalle,https://kastelenbelgie.be/nl/kasteel-cortewalle-beveren-waas/,Antwerpen,ChIJ4Yo9z8z0w0cRt4ZmPU-wFN0,Kasteel Cortewalle,"Zwarte Dreef 2, 9120 Beveren-Kruibeke-Zwijndrecht","establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel cortewalle, Antwerpen, België",GOOGLE_PLACES
253,Kasteel de rivieren,https://kastelenbelgie.be/nl/kasteel-de-rivieren-te-ganshoren/,Luik,ChIJdZ-mSWLBw0cRHQ5xd-R3088,Kasteel De Rivieren,"Kasteeldreef 66, 1083 Ganshoren","establishment,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel de rivieren, Luik, België",GOOGLE_PLACES
252,Kasteel van beusdael,https://kastelenbelgie.be/nl/kasteel-van-beusdael-bij-sippenaeken/,Limburg,ChIJKU_A-ymTwEcRmzrxtaVlrHI,Chateau Beusdael Vignoble,"Rue de Beusdael, 4851 Plombières","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van beusdael, Limburg, België",GOOGLE_PLACES
251,Kasteel drie koningen,https://kastelenbelgie.be/nl/kasteel-drie-koningen-beernem/,Brussel,ChIJK6QE6TFFw0cRH7T3eXBePYE,Kasteel De Drie Koningen,"Drie Koningen 1, 8730 Beernem","establishment,point_of_interest",OPERATIONAL,TRUE,maandag: 09:00–20:00 | dinsdag: 09:00–20:00 | woensdag: 09:00–20:00 | donderdag: 09:00–22:00 | vrijdag: 09:00–22:00 | zaterdag: 09:00–21:00 | zondag: 09:00–21:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–22:00,09:00–22:00,09:00–21:00,09:00–21:00,yes,OK,,"Kasteel drie koningen, Brussel, België",GOOGLE_PLACES
250,Kasteel van bever,https://kastelenbelgie.be/nl/kasteel-van-bever-te-strombeek-bever/,Henegouwen,ChIJQc5DShHCw0cREi07k-kLnNQ,Neoclassicistisch landhuis,"1850, Boechoutlaan 221, 1853 Grimbergen","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van bever, Henegouwen, België",GOOGLE_PLACES
249,Kasteel saint pierre,https://kastelenbelgie.be/nl/kasteel-saint-pierre-beauraing/,Namen,ChIJ4bPnduaAwUcR04ZkQfvzRRs,Kasteel van Sombreffe,"Rue du Château 1, 5140 Sombreffe","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel saint pierre, Namen, België",GOOGLE_PLACES
248,Kasteel van beauraing,https://kastelenbelgie.be/nl/kasteel-van-beauraing-beauraing/,Waals-Brabant,ChIJycCNEAPDwUcRxdt-31ClY5s,Château et parcs de Beauraing,"Rue des Ardennes 55, 5570 Beauraing","establishment,point_of_interest,tourist_attraction",OPERATIONAL,TRUE,maandag: 24 uur geopend | dinsdag: 24 uur geopend | woensdag: 24 uur geopend | donderdag: 24 uur geopend | vrijdag: 24 uur geopend | zaterdag: 24 uur geopend | zondag: 24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,yes,OK,,"Kasteel van beauraing, Waals-Brabant, België",GOOGLE_PLACES
247,Kasteel van rixensart,https://kastelenbelgie.be/nl/kasteel-van-rixensart-rixensart/,Luxemburg,ChIJP9_bWjDXw0cRal_SK8fSya8,Rixensart Castle,"Rue de l'Eglise 40, 1330 Rixensart","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van rixensart, Luxemburg, België",GOOGLE_PLACES
246,Burcht reuland,https://kastelenbelgie.be/nl/burcht-reuland-reuland-burg-reuland/,Oost-Vlaanderen,ChIJOS9liMWKv0cRvATlY1TEy80,Burcht van Burg-Reuland,"Burg Reuland, 4790 Burg-Reuland","establishment,park,point_of_interest,tourist_attraction,travel_agency",OPERATIONAL,TRUE,maandag: 24 uur geopend | dinsdag: 24 uur geopend | woensdag: 24 uur geopend | donderdag: 24 uur geopend | vrijdag: 24 uur geopend | zaterdag: 24 uur geopend | zondag: 24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,yes,OK,,"Burcht reuland, Oost-Vlaanderen, België",GOOGLE_PLACES
245,Kasteel ter meeren,https://kastelenbelgie.be/nl/kasteel-ter-meeren-sterrebeek-zaventem/,Oost-Vlaanderen,ChIJ1dtYh6few0cRFa2Wx59Juv0,Kasteel Ter Meeren 🏰,"Mechelsesteenweg 98, 1933 Zaventem","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: Gesloten | dinsdag: 09:00–16:00 | woensdag: 09:00–16:00 | donderdag: 09:00–16:00 | vrijdag: 09:00–16:00 | zaterdag: 10:00–16:00 | zondag: Gesloten,Gesloten,09:00–16:00,09:00–16:00,09:00–16:00,09:00–16:00,10:00–16:00,Gesloten,yes,OK,,"Kasteel ter meeren, Oost-Vlaanderen, België",GOOGLE_PLACES
244,Kasteel van beervelde,https://kastelenbelgie.be/nl/kasteel-van-beervelde-beervelde/,Antwerpen,ChIJ7aVWag6dw0cRw6k5MPqNhog,Kasteel van Beervelde,"Toverstraat, 9080 Lochristi","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van beervelde, Antwerpen, België",GOOGLE_PLACES
243,Kasteel boeckenberg,https://kastelenbelgie.be/nl/kasteel-boeckenberg-deurne/,Luxemburg,ChIJK87ARhZxwUcR9EMBfDE2bEk,Kasteel van Dongelberg,1370 Jodoigne,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel boeckenberg, Luxemburg, België",GOOGLE_PLACES
242,Kasteel van Sohier,https://kastelenbelgie.be/nl/kasteel-van-sohier-sohier/,Luik,ChIJEeUtVqrawUcR95mYpEvQReU,Château de Sohier,"Rue du Château 1, 6920 Sohier-Wellin","establishment,lodging,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Sohier, Luik, België",GOOGLE_PLACES
241,Kasteel van waroux,https://kastelenbelgie.be/nl/kasteel-van-waroux-alleur/,Luxemburg,ChIJhze3yX37wEcRVr9xfIQtxNM,Kasteel van Waroux,"Rue de Waroux 301, 4432 Ans","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: Gesloten | dinsdag: 14:00–18:00 | woensdag: 14:00–18:00 | donderdag: 14:00–18:00 | vrijdag: 14:00–18:00 | zaterdag: 14:00–18:00 | zondag: 14:00–18:00,Gesloten,14:00–18:00,14:00–18:00,14:00–18:00,14:00–18:00,14:00–18:00,14:00–18:00,yes,OK,,"Kasteel van waroux, Luxemburg, België",GOOGLE_PLACES
240,Kasteel van mouffrin,https://kastelenbelgie.be/nl/kasteel-van-mouffrin-natoye/,Waals-Brabant,ChIJtbrKeYktwkcRPWTfGxlMmFE,Château de Houtain-le-Val,"Rue de Nivelles 2, 1476 Genappe","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van mouffrin, Waals-Brabant, België",GOOGLE_PLACES
239,Kasteel van genval,https://kastelenbelgie.be/nl/kasteel-van-genval-rixensart/,Namen,ChIJT36Ubj3Xw0cRV0Elo17ldTI,Martin's Château du Lac,"Av. du Lac 87, 1332 Rixensart","bar,establishment,food,lodging,point_of_interest,restaurant,spa",OPERATIONAL,TRUE,maandag: 24 uur geopend | dinsdag: 24 uur geopend | woensdag: 24 uur geopend | donderdag: 24 uur geopend | vrijdag: 24 uur geopend | zaterdag: 24 uur geopend | zondag: 24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,yes,OK,,"Kasteel van genval, Namen, België",GOOGLE_PLACES
